# Extended metadata for cities.csv (not used by C++ parser)
# Source: GeoNames cities1000 India subset (CC BY 4.0)
city,geoname_id,admin1_code,state,population,latitude,longitude
Cherrapunjee,1274406,18,Meghalaya,11722,25.300890,91.696190
Cherthala,10792588,13,Kerala,45827,9.684440,76.335580
Cherukavu,13353549,13,Kerala,30126,11.173070,75.908580
Cherukunnu,10910167,13,Kerala,16111,11.995640,75.287170
Cheruthazham,11523476,13,Kerala,29348,12.080970,75.262720
Cheruthuruthi,1274402,13,Kerala,13828,10.745710,76.274490
Cheruvannur,13353585,13,Kerala,61614,11.190330,75.828330
Chetlat,12382224,14,Lakshadweep,2347,11.688280,72.709570
Chetput_Tamil_Nadu,1274393,25,Tamil Nadu,19827,12.463990,79.348400
Chettinayakkanpatti,11677688,25,Tamil Nadu,17701,10.393990,77.975400
Chettipalaiyam_Tamil_Nadu,11520182,25,Tamil Nadu,37620,11.166690,77.335020
Chetwayi,1274468,13,Kerala,38011,10.528850,76.047930
Chevvoor,13353502,13,Kerala,16086,10.458620,76.208800
Cheyyar,1254322,25,Tamil Nadu,37802,12.660520,79.543080
Cheyyur,1274383,25,Tamil Nadu,11060,12.349480,80.003040
Chhabra,1274381,24,Rajasthan,32285,24.664720,76.843790
Chhachhrauli,1274380,10,Haryana,10751,30.244920,77.360270
Chhala,1274369,09,Gujarat,17323,23.307790,72.774040
Chhanera,1274364,35,Madhya Pradesh,22052,21.960970,76.694940
Chhapar,1274359,24,Rajasthan,19744,27.819000,74.439360
Chhapera,1274357,35,Madhya Pradesh,8501,23.894840,76.453780
Chhapi,10692195,09,Gujarat,8379,24.032250,72.400630
Chhapra,13157088,09,Gujarat,10147,20.925260,72.928860
Chhaprauli,1274351,36,Uttar Pradesh,19224,29.209890,77.174540
Chharra,1274346,36,Uttar Pradesh,24535,27.924700,78.401020
Chhata,1274343,36,Uttar Pradesh,21260,27.723740,77.508100
Chhatapur,1274342,34,Bihar,23425,26.219650,87.004790
Chhatarpur_Delhi,1274336,07,Delhi,46776,28.498490,77.182540
Chhatarpur_Madhya_Pradesh,1274337,35,Madhya Pradesh,142128,24.917700,79.588710
Chhatha,13353353,12,Jammu and Kashmir,4758,32.680700,74.828160
Chhatral INA,13157036,09,Gujarat,10215,23.286870,72.437980
Chhatrapur,1274533,21,Odisha,22027,19.355740,84.983590
Chhawala,10263076,07,Delhi,14662,28.562770,77.003340
Chhaya,13157140,09,Gujarat,47699,21.628780,69.633860
Chhibramau,1274315,36,Uttar Pradesh,57071,27.148720,79.500780
Chhindwara,1274304,35,Madhya Pradesh,175052,22.056970,78.939580
Chhipa Barod,1276888,24,Rajasthan,18837,24.623610,76.707830
Chhiri,13157130,09,Gujarat,18829,20.377820,72.941100
Chhota Gobindpur,13353439,38,Jharkhand,31843,22.745880,86.258860
Chhota Udepur,1274285,09,Gujarat,25787,22.304010,74.015800
Chhoti Sadri,1274284,24,Rajasthan,18360,24.381450,74.701200
Chhuikhadan,1274278,37,Chhattisgarh,7093,21.523160,80.997880
Chhura,1274277,37,Chhattisgarh,6095,20.811230,82.209050
Chhuria Kalan,10703291,37,Chhattisgarh,4509,21.005300,80.630360
Chhurikala,13156949,37,Chhattisgarh,8239,22.481360,82.612890
Chhutmalpur,1441210,36,Uttar Pradesh,11127,30.032090,77.753290
Chicalim,1274270,33,Goa,7787,15.398350,73.842160
Chichli,1274267,35,Madhya Pradesh,10225,22.833630,78.826110
Chicholi_Madhya_Pradesh,1274262,35,Madhya Pradesh,9282,22.012300,77.671000
Chicholi_Maharashtra,1274265,16,Maharashtra,18864,21.469260,79.701510
Chidambaram,1274256,25,Tamil Nadu,62153,11.399330,79.691440
Chidawa,1274102,24,Rajasthan,43953,28.239370,75.640350
Chidiga,13156751,02,Andhra Pradesh,6365,16.962950,82.212430
Chik Ballapur,1274243,19,Karnataka,63652,13.435120,77.727870
Chik Banavar,1274242,19,Karnataka,14409,13.082170,77.501910
Chika,1274252,10,Haryana,38952,30.048910,76.343000
Chikhaldara,1274250,16,Maharashtra,5158,21.400380,77.318650
Chikhla,10514940,16,Maharashtra,4352,21.552850,79.762170
Chikhlakasa,10444783,37,Chhattisgarh,6160,20.599980,81.077810
Chikhli Kalan,10210206,35,Madhya Pradesh,9840,22.215200,78.743040
Chikhli_Gujarat,1274235,09,Gujarat,7480,20.757510,73.062680
Chikhli_Maharashtra,1274237,16,Maharashtra,57889,20.350460,76.257740
Chikiti,1274229,21,Odisha,11645,19.202330,84.614500
Chikjajur,1274228,19,Karnataka,6236,14.126700,76.140810
Chikkabidarakallu,6692844,19,Karnataka,11554,13.051550,77.488370
Chikmagalur,1274220,19,Karnataka,121484,13.322310,75.774000
Chiknayakanhalli,1274219,19,Karnataka,24292,13.416090,76.620630
Chikodi,1274218,19,Karnataka,38307,16.428980,74.585910
Chilakalurupet,1274213,02,Andhra Pradesh,101398,16.089870,80.167050
Chilla Saroda Khadar,13156987,07,Delhi,11743,28.587610,77.303570
Chilla Soroda Bangar,10265161,07,Delhi,83217,28.595720,77.301890
Chillupar,1274195,36,Uttar Pradesh,20518,26.282210,83.506400
Chiloda,13157087,09,Gujarat,9735,23.102660,72.661640
Chima,1436610,23,Punjab,9894,30.685400,76.086430
Chiman,1274184,23,Punjab,11615,30.093600,75.687500
Chimbel,13157025,33,Goa,15289,15.492610,73.874740
Chinchani,1274175,16,Maharashtra,14357,19.874580,72.685100
Chinchinim,1274172,33,Goa,7355,15.214470,73.975550
Chincholi,1274169,19,Karnataka,20897,17.465080,77.418740
Chineni,1274164,12,Jammu and Kashmir,2620,33.035970,75.283580
Chingoli,13353496,13,Kerala,14981,9.250350,76.451970
Chinna Andankovil,11657280,25,Tamil Nadu,19779,10.951100,78.068100
Chinna Kalaiyamputtur,11583633,25,Tamil Nadu,5162,10.471440,77.465750
Chinna Salem,1274146,25,Tamil Nadu,25106,11.634220,78.874120
Chinnachintakunta,12519268,40,Telangana,5637,16.446640,77.806340
Chinnachowk,7302830,02,Andhra Pradesh,64053,14.475160,78.835400
Chinnakkampalaiyam,11578838,25,Tamil Nadu,11546,10.706430,77.457500
Chinnalapatti,11184821,25,Tamil Nadu,26285,10.284810,77.923320
Chinnamanali,11682427,25,Tamil Nadu,6878,11.394280,78.084110
Chinnamanur,1274151,25,Tamil Nadu,42305,9.839990,77.381090
Chinnampalaiyam,11563088,25,Tamil Nadu,8695,10.660380,77.024820
Chinnamudalippatti,11683702,25,Tamil Nadu,8928,11.243740,78.176580
Chinnasekkadu,1465595,25,Tamil Nadu,12396,13.160890,80.257270
Chinnatadagam,11461663,25,Tamil Nadu,8407,11.081640,76.867420
Chinnavadampatti,11461739,25,Tamil Nadu,20122,11.061490,76.983770
Chinniyampalaiyam,11488301,25,Tamil Nadu,8232,11.056100,77.064450
Chinnur,1274142,40,Telangana,23579,18.857790,79.795600
Chintalavalasa,10784527,02,Andhra Pradesh,5921,18.067010,83.409070
Chintamani,1274129,19,Karnataka,76068,13.400510,78.051720
Chintapalle,1274127,02,Andhra Pradesh,7888,17.871170,82.351080
Chiplun,1274119,16,Maharashtra,55139,17.533390,73.509350
Chipurupalle,1274116,02,Andhra Pradesh,25898,18.311420,83.568460
Chirakkal,10910176,13,Kerala,45601,11.912570,75.361020
Chirala,1274106,02,Andhra Pradesh,92942,15.823850,80.352190
Chiramanangad,11463053,13,Kerala,11060,10.690450,76.117740
Chiranellur,11463037,13,Kerala,10145,10.632310,76.140520
Chirgaon,1274099,36,Uttar Pradesh,14147,25.571980,78.814320
Chiria,1274098,38,Jharkhand,3945,22.310930,85.276010
Chirkunda,11184827,38,Jharkhand,45508,23.747710,86.788040
Chirmiri,12495083,37,Chhattisgarh,100800,23.190730,82.353140
Chitaguppa,12719978,19,Karnataka,25298,17.697370,77.215250
Chitapur,1274077,19,Karnataka,31299,17.123570,77.082400
Chitarpur,1274073,38,Jharkhand,22837,23.572830,85.653550
Chitegaon,13353663,16,Maharashtra,11507,19.758430,75.289520
Chitkul,1445648,40,Telangana,5596,17.558670,78.222570
Chitradurga,1274056,19,Karnataka,145853,14.222620,76.400380
Chitrakoot Dham,1267629,36,Uttar Pradesh,23316,25.214730,80.916450
Chittanda,11463084,13,Kerala,5936,10.677090,76.210520
Chittanur,11682118,25,Tamil Nadu,10199,11.672380,78.088140
Chittapari,10774253,21,Odisha,11796,18.243270,82.049910
Chittaranjan,1274043,28,West Bengal,45305,23.856810,86.903240
Chittarkonda,1274055,21,Odisha,7260,18.125330,82.108900
Chittayankottai,11677885,25,Tamil Nadu,13634,10.268620,77.832730
Chittilapilli,11463008,13,Kerala,6988,10.565700,76.152680
Chittode,1255958,25,Tamil Nadu,8550,11.394600,77.658840
Chittoor,1274033,02,Andhra Pradesh,160722,13.210550,79.095600
Chittorgarh,1274040,24,Rajasthan,116406,24.889630,74.624030
Chittur,1274032,13,Kerala,32298,10.699670,76.747100
Chityal,1274029,40,Telangana,13752,17.231600,79.128140
Chockli,6619506,13,Kerala,33732,11.727450,75.555090
Chodavaram,1274020,02,Andhra Pradesh,29000,17.828840,82.935260
Choglamsar,9782154,41,Ladakh,10754,34.111630,77.587940
Chokkanathapuram,11680409,25,Tamil Nadu,15625,9.992070,77.356570
Cholapuram_Tamil_Nadu,11604014,25,Tamil Nadu,6803,11.054200,79.412570
Chomon,13494587,23,Punjab,3704,31.427160,75.736000
Choornikkara,13353575,13,Kerala,43207,10.087880,76.341100
Choozhal,13494637,25,Tamil Nadu,6807,8.310080,77.128030
Chopan,1273993,36,Uttar Pradesh,13585,24.519540,83.022870
Chopda,1273992,16,Maharashtra,72783,21.245780,75.299460
Chorod,10924889,13,Kerala,38245,11.627730,75.591470
Chorwad,1273970,09,Gujarat,22720,21.029470,70.233020
Chota Haibor,13156849,03,Assam,6315,26.331360,92.694320
Chotila,1273960,09,Gujarat,21364,22.423470,71.196410
Chottanikkara,11184845,13,Kerala,9308,9.936390,76.381070
Choudwar,10281812,21,Odisha,52999,20.539170,85.915120
Chowari,6941535,11,Himachal Pradesh,3000,32.431900,76.012000
Chowwara,13353495,13,Kerala,14933,10.127070,76.387100
Chuari Khas,1273954,11,Himachal Pradesh,3770,32.430580,76.014280
Chuganwan,1273944,23,Punjab,5416,31.705670,74.663350
Chuhal,10304277,23,Punjab,7304,31.594960,75.968370
Chulissheri,11463021,13,Kerala,5441,10.590820,76.189900
Chumukedima,12523443,20,Nagaland,25885,25.824830,93.775920
Chunar,1273923,36,Uttar Pradesh,36459,25.127760,82.882100
Chunchupally,12519678,40,Telangana,19944,17.523330,80.604050
Chundal,11462929,13,Kerala,12502,10.623960,76.092090
Churachandpur,1273909,17,Manipur,47774,24.333530,93.669990
Churhat,1273978,35,Madhya Pradesh,14962,24.427430,81.669480
Churi,11624842,38,Jharkhand,24876,23.654910,85.012810
Churu,1273892,24,Rajasthan,120157,28.304150,74.967180
Clement Town,1273880,39,Uttarakhand,20806,30.263610,78.008620
Closepet,1258744,19,Karnataka,95167,12.721810,77.281490
Coimbatore,1273865,25,Tamil Nadu,2136916,11.005550,76.966120
Colachel,1266322,25,Tamil Nadu,23227,8.179380,77.258180
Colgong,1273856,34,Bihar,33700,25.263280,87.232640
Colonelganj,1273850,36,Uttar Pradesh,25503,27.134320,81.698680
Colovale,1273848,33,Goa,5723,15.635220,73.824260
Colva,1273847,33,Goa,12000,15.279760,73.922850
Contai,1344069,28,West Bengal,88702,21.779850,87.748920
Coonoor,1273833,25,Tamil Nadu,45494,11.349790,76.793750
Corlim,13157020,33,Goa,6568,15.496110,73.933870
Cortalim,1273817,33,Goa,9080,15.402470,73.908810
Covelong,1273810,25,Tamil Nadu,8124,12.786530,80.250650
Cuddalore,1273802,25,Tamil Nadu,173636,11.756170,79.766930
Cumbarjua,13157015,33,Goa,4917,15.515980,73.946780
Cumbum_Andhra_Pradesh,1273795,02,Andhra Pradesh,22653,15.581710,79.110590
Cumbum_Tamil_Nadu,1268246,25,Tamil Nadu,68090,9.736470,77.284700
Cuncolim,1273793,33,Goa,16623,15.177300,73.993920
Curchorem,1273788,33,Goa,22730,15.263490,74.108750
Curti,1273784,33,Goa,16385,15.416670,74.016670
Curtorim,1273783,33,Goa,12886,15.275630,74.021580
Cuttack,1273780,21,Odisha,610189,20.464970,85.879270
Dabhel,1273770,52,Dadra and Nagar Haveli and Daman and Diu,52578,20.409530,72.883390
Dabhoi,1273766,09,Gujarat,56253,22.183330,73.433330
Dabhol,1273765,16,Maharashtra,9142,17.589710,73.180010
Daboh,1273756,35,Madhya Pradesh,18298,26.002390,78.876580
Dabolim,1273755,33,Goa,6700,15.399110,73.855900
Dabra_Chhattisgarh,1273752,37,Chhattisgarh,7854,21.780360,83.082370
Dabra_Madhya_Pradesh,1273751,35,Madhya Pradesh,61277,25.885720,78.332210
Dabwali,1273745,10,Haryana,62113,29.949060,74.738320
Dad,10802328,24,Rajasthan,1086,23.369090,73.894200
Dadhapatna,13494557,21,Odisha,5005,20.411290,85.827040
Dadra,1273727,52,Dadra and Nagar Haveli and Daman and Diu,13039,20.325040,72.966180
Dadri,1273724,36,Uttar Pradesh,70609,28.552570,77.554030
Dagshai,1273712,11,Himachal Pradesh,2994,30.884310,77.052280
Dahali,13156875,03,Assam,8397,26.096940,91.498350
Dahanu,1273708,16,Maharashtra,50287,19.967780,72.712630
Dahegam,1273704,09,Gujarat,42632,23.169030,72.821610
Daheli,13157090,09,Gujarat,10475,20.269700,72.878840
Dahi,1273319,35,Madhya Pradesh,8509,22.112170,74.587900
Daitari,1273673,21,Odisha,4146,21.100000,85.750000
Dakor,1273665,09,Gujarat,25658,22.752680,73.149670
Dalavaipatti,11186365,25,Tamil Nadu,7732,11.661380,78.083400
Dalavaypuram,11680687,25,Tamil Nadu,5474,9.391820,77.497700
Dalhousie,1273648,11,Himachal Pradesh,7601,32.552190,75.946630
Dalkola,1273642,28,West Bengal,15285,25.875770,87.840090
Dalli Rajhara,1333526,37,Chhattisgarh,44363,20.585730,81.075010
Dalmau,1273637,36,Uttar Pradesh,11432,26.064770,81.029800
Dalsingh Sarai,1273628,34,Bihar,23862,25.667950,85.836360
Dalupura,10265162,07,Delhi,154791,28.605700,77.319010
Dam Dam,1272243,28,West Bengal,122719,22.633410,88.422860
Damalerimuttur,11345747,25,Tamil Nadu,5250,12.536130,78.566570
Daman,1273618,52,Dadra and Nagar Haveli and Daman and Diu,44282,20.414310,72.832360
Damara Patpara,13156818,03,Assam,4922,25.938760,90.786560
Damnagar,1273593,09,Gujarat,17766,21.692320,71.517470
Damodarpur,13156926,34,Bihar,13884,26.139690,85.350870
Damoh,1273587,35,Madhya Pradesh,139561,23.833120,79.441900
Damonojodi,10778852,21,Odisha,8862,18.763230,82.919360
Damua,10535156,35,Madhya Pradesh,24663,22.192910,78.467030
Danara,13494547,21,Odisha,4144,20.945710,85.096860
Dandedih,11729577,38,Jharkhand,7769,24.163350,86.327280
Dandeli,1273574,19,Karnataka,52295,15.266670,74.616670
Dandi,13353653,16,Maharashtra,8942,19.798230,72.765100
Danguwapasi,13353383,38,Jharkhand,4606,22.168810,85.587660
Dankaur,1273534,36,Uttar Pradesh,13020,28.351210,77.555080
Danta,1273528,24,Rajasthan,15594,27.296360,75.186650
Dantewara,1273525,37,Chhattisgarh,13633,18.888810,81.350680
Dapoli,1273512,16,Maharashtra,15713,17.759270,73.188160
Daporijo,8432290,30,Arunachal Pradesh,13405,27.991140,94.229550
Dappar,6989964,23,Punjab,5936,30.520660,76.816070
Darapur,10434244,12,Jammu and Kashmir,8464,34.512190,74.413990
Darasuram,11604574,25,Tamil Nadu,15326,10.949900,79.356070
Darbhanga,1273491,34,Bihar,296039,26.152160,85.897070
Dari,11625947,38,Jharkhand,6405,23.721900,85.384270
Dariapur,10842081,34,Bihar,4851,25.385200,85.964030
Dariawad,1273474,24,Rajasthan,11368,24.101190,74.443110
Dariba,1273473,24,Rajasthan,3076,24.948650,74.134200
Daringbarhi,1273469,21,Odisha,6995,19.907030,84.124080
Dariya,6989785,05,Chandigarh,14470,30.698640,76.817590
Darjiling,1273467,28,West Bengal,123797,27.033330,88.266670
Darlawn,1273463,31,Mizoram,3962,24.013360,92.924390
Darsi,1273448,02,Andhra Pradesh,33418,15.769780,79.679390
Darwha,1273440,16,Maharashtra,25791,20.310170,77.772570
Daryapur,1273434,16,Maharashtra,36463,20.924890,77.326440
Daryapur Kalan,10261406,07,Delhi,6310,28.813960,77.011120
Dasarahalli,9199850,19,Karnataka,0,13.099040,77.832040
Dasinayakkanpatti,11682081,25,Tamil Nadu,5857,11.608910,78.143800
Dasiripuram,1466064,25,Tamil Nadu,9251,13.124170,80.030000
Dasna,1273416,36,Uttar Pradesh,27926,28.677360,77.522520
Dasnapur,7302812,40,Telangana,22216,19.653990,78.512130
Daspalla,1273415,21,Odisha,6906,20.339620,84.847230
Dasuya,1273410,23,Punjab,25192,31.816790,75.653100
Dataganj,1273409,36,Uttar Pradesh,24562,28.025300,79.408190
Datia,1273403,35,Madhya Pradesh,100284,25.673120,78.459080
Dattapur,1273397,16,Maharashtra,21763,20.780750,78.140700
Daudnagar,1273390,34,Bihar,52364,25.034730,84.400950
Daulatabad,1273383,16,Maharashtra,10000,19.936110,75.221480
Daulatpur_Himachal_Pradesh,1273378,11,Himachal Pradesh,4810,31.788710,75.991540
Daulatpur_Punjab,10684769,23,Punjab,12988,32.266590,75.632650
Daulatpur_West_Bengal,1273379,28,West Bengal,7620,25.326050,88.329890
Daund,1273374,16,Maharashtra,49450,18.465150,74.583750
Daundi Lohara,13156941,37,Chhattisgarh,6045,20.791150,81.055610
Daurala,1273371,36,Uttar Pradesh,10915,29.113440,77.704670
Dausa,1273369,24,Rajasthan,85960,26.890000,76.335840
Davangere,1273368,19,Karnataka,435128,14.466930,75.926940
Davorlim,1273367,33,Goa,15350,15.272210,73.992420
Davrapada,1273366,16,Maharashtra,5389,18.796100,73.077830
Dayal Bagh,1273358,36,Uttar Pradesh,3367,27.221220,78.010950
Dayal Pur,13157001,07,Delhi,20589,28.717530,77.265080
Dayapar,8593959,09,Gujarat,12000,23.633710,68.901920
Debipur,1273347,28,West Bengal,9613,24.250290,88.618240
Dediapada,1273334,09,Gujarat,9026,21.627690,73.590260
Deesa,1272513,09,Gujarat,111160,24.256120,72.179280
Defence Colony,10263259,07,Delhi,0,28.571440,77.232720
Deglur,1272606,16,Maharashtra,54493,18.548290,77.576950
Dehari,13157077,09,Gujarat,7892,20.153290,72.741400
Dehradun,1273313,39,Uttarakhand,522081,30.324430,78.033920
Dehri,10705281,35,Madhya Pradesh,8606,22.667640,75.519580
Dehu,1273304,16,Maharashtra,6133,18.718510,73.766350
Dehu Road,13353690,16,Maharashtra,48961,18.682110,73.731610
Dekan,1273300,35,Madhya Pradesh,7951,24.706380,75.104400
Delhi,1273294,07,Delhi,11034555,28.651950,77.231490
Delhi Cantonment,1273292,07,Delhi,110351,28.600000,77.133330
Delvada,1273287,09,Gujarat,11912,20.775440,71.046460
Delwara,1273283,24,Rajasthan,4429,24.775670,73.746330
Denkanikota,1273272,25,Tamil Nadu,24252,12.530100,77.788870
Deoband,1273265,36,Uttar Pradesh,88171,29.695050,77.679640
Deodora,10694048,35,Madhya Pradesh,10008,22.614870,80.361650
Deogarh,1273246,21,Odisha,22390,21.538270,84.733370
Deoghar,1273241,38,Jharkhand,203123,24.489830,86.699020
Deogiri,13353649,16,Maharashtra,8303,20.318750,77.796020
Deohra,13353609,35,Madhya Pradesh,9686,23.142720,81.596110
Deokar,1273236,37,Chhattisgarh,6358,21.566670,81.316670
Deolali_Maharashtra,1273232,16,Maharashtra,54027,19.944040,73.834410
Deoli_Delhi,10263232,07,Delhi,169122,28.502540,77.231170
Deoli_Maharashtra,1273228,16,Maharashtra,19288,20.649200,78.480230
Deoli_Rajasthan,1273083,24,Rajasthan,22065,25.757280,75.379910
Deolimet,10214294,16,Maharashtra,14545,21.157990,78.967900
Deomali,12523868,30,Arunachal Pradesh,6648,27.193100,95.467190
Deoranian,1273206,36,Uttar Pradesh,19788,28.629890,79.476480
Deori Khas,1273191,35,Madhya Pradesh,25632,23.390170,79.016300
Deori_Chhattisgarh,10705043,37,Chhattisgarh,17265,22.099010,82.266400
Deori_Maharashtra,1273203,16,Maharashtra,14579,21.067650,80.367460
Deoria,1273193,36,Uttar Pradesh,129570,26.501670,83.779360
Depalpur,1273181,35,Madhya Pradesh,17474,22.850950,75.542240
Dera Colliery Township,13494583,21,Odisha,15787,20.952830,85.171740
Dera Gopipur,1273172,11,Himachal Pradesh,4816,31.879190,76.218710
Dera Mandi,1273171,07,Delhi,16725,28.435970,77.176010
Dera Nanak,1273173,23,Punjab,7491,32.037330,75.027870
Dergaon,1273166,03,Assam,20059,26.700000,93.966670
Desaiganj,10519399,16,Maharashtra,28781,20.623540,79.964540
Desamangalam,11462400,13,Kerala,8355,10.754900,76.232110
Deshnoke,1273153,24,Rajasthan,18470,27.798360,73.342970
Desula,10165760,24,Rajasthan,7306,27.531970,76.679340
Desur,1273145,25,Tamil Nadu,5312,12.437270,79.481450
Deulgaon Raja,1273136,16,Maharashtra,30827,20.017570,76.037550
Devadanapatti,1273132,25,Tamil Nadu,19285,10.146730,77.643900
Devadurga,7909857,19,Karnataka,28929,16.423140,76.935770
Devakottai,1273128,25,Tamil Nadu,51865,9.947040,78.823300
Devanahalli,1273123,19,Karnataka,28051,13.246550,77.711830
Devaprayag,1273119,39,Uttarakhand,2130,30.146030,78.602720
Devapur,10875997,40,Telangana,9683,19.044260,79.349890
Devarkonda,1273109,40,Telangana,29731,16.691860,78.920730
Devarshola,11453083,25,Tamil Nadu,24954,11.543660,76.440370
Devasthanam,13494621,25,Tamil Nadu,4963,12.668330,78.582200
Devendranagar,10537522,35,Madhya Pradesh,12785,24.616880,80.378890
Dever Inder Bug,13589597,12,Jammu and Kashmir,10863,34.455810,74.450720
Devgadh Bariya,1273104,09,Gujarat,21030,22.705170,73.908820
Devgarh,1273098,24,Rajasthan,17604,25.525330,73.908120
Devikapuram,1273129,25,Tamil Nadu,9800,12.498070,79.253080
Devipattinam,1273088,25,Tamil Nadu,11599,9.477630,78.895580
Devrukh,1273078,16,Maharashtra,12689,17.067150,73.615180
Devsar,11184900,09,Gujarat,10346,20.785070,72.983980
Dewa,1273077,36,Uttar Pradesh,14375,27.036210,81.166920
Dewas,1273066,35,Madhya Pradesh,289550,22.965850,76.055260
Dhaka,1273043,34,Bihar,42063,26.674790,85.166980
Dhaki,10684765,23,Punjab,4203,32.256940,75.625960
Dhakuakhana,1273040,03,Assam,13502,27.201140,94.457120
Dhali,1273033,25,Tamil Nadu,6494,10.510490,77.188060
Dhamanagar,9035005,21,Odisha,22920,20.916700,86.450000
Dhamda,1273024,37,Chhattisgarh,9961,21.450000,81.316670
Dhamnod,1273006,35,Madhya Pradesh,32093,22.209280,75.470570
Dhampur,1273002,36,Uttar Pradesh,49973,29.308830,78.510830
Dhamtari,1272997,37,Chhattisgarh,101677,20.707180,81.548740
