# City coordinates for WeatherIQ (GeoNames cities1000, India)
# Format: city,latitude,longitude
# Source: https://download.geonames.org/export/dump/cities1000.zip (CC BY 4.0)
city,latitude,longitude
Jowai,25.435960,92.191320
Jua,15.530700,73.950470
Jubbal,31.109230,77.650850
Jugial,32.368390,75.678190
Jugsalai,22.776680,86.183510
Jujuvadi,12.767940,77.791840
Junagadh,21.519660,70.459810
Junagarh,19.859930,82.933850
Junnar,19.208150,73.875200
Jutogh,31.100000,77.116670
Kab,25.389210,84.789450
Kabatabandha,20.875660,86.024980
Kabilpor,20.950780,72.958300
Kabnur,16.701660,74.439520
Kabrai,25.402810,79.999700
Kabri,29.427840,76.939650
Kachhwa,25.206150,82.714420
Kachrauli,29.458440,76.948640
Kachujan Gaon,27.497830,95.363860
Kadachira,11.836950,75.449040
Kadaiya,20.464500,72.854310
Kadaiyam,8.820440,77.372910
Kadakkavoor,8.679210,76.767140
Kadakola,12.191810,76.665710
Kadamakudi,10.064160,76.245650
Kadambur,8.997390,77.861910
Kadambuttur,13.097550,79.862270
Kadannappalli,12.099970,75.276160
Kadapa,14.479950,78.823460
Kadaparai,10.999170,78.082310
Kadattur,12.086100,78.292570
Kadaura,25.985370,79.838420
Kadayal,8.408340,77.265750
Kadayanallur,9.072770,77.341520
Kadi,23.299080,72.333620
Kadiganahalli,13.168750,77.628250
Kadiganpalli,12.523180,78.208600
Kadikkad,10.670520,75.979750
Kadipikonda,17.963710,79.509760
Kadipur_Delhi,28.774040,77.163080
Kadipur_Uttar_Pradesh,26.167790,82.370280
Kadiri,14.111680,78.159820
Kadiyampatti,11.871990,78.096140
Kadma,23.987350,85.345350
Kadmat,11.224670,72.774820
Kadod,21.217170,73.219720
Kadodara,21.161600,72.962300
Kadungalur,10.094800,76.321060
Kadur,13.552850,76.011640
Kadvad,14.834170,74.176520
Kagal,16.577020,74.315440
Kagaznagar,19.331590,79.466050
Kahi Kuchi,26.101220,91.599020
Kahol,28.858770,77.796090
Kaij,18.713640,76.067180
Kaikalapettai,13.021940,80.120560
Kaikalur,16.551540,81.214000
Kailaras,26.304980,77.616000
Kailasagiri,12.835780,78.712190
Kailashahar,24.331990,92.003910
Kaimganj,27.554410,79.335250
Kaimori,23.384650,79.744200
Kaimur,24.054410,80.613600
Kainoor,10.499090,76.279450
Kaipadar,20.134780,85.553380
Kaipamangalam,10.334960,76.139240
Kaiparamba,10.608290,76.139010
Kair,28.624380,76.917640
Kairana,29.395410,77.205400
Kairangala,12.796680,74.946950
Kaithal,29.801530,76.399590
Kaithoon,25.124070,75.972180
Kakalur,13.139420,79.928720
Kakar Majra,30.482910,77.025060
Kakarati,24.563930,80.265900
Kakaya,26.364430,91.343310
Kakching,24.498200,93.981260
Kakching Khunou,24.404700,93.899810
Kakdwip,21.879140,88.191300
Kakinada,16.960360,82.238090
Kakkalapalle,14.641520,77.566840
Kakkanad,10.016360,76.341680
Kakkodi,11.319730,75.801460
Kakori,26.868000,80.785700
Kakosi,24.003960,72.303110
Kakrala,27.892690,79.194500
Kakti,15.931580,74.525980
Kalaburagi,17.335830,76.837570
Kaladhungi,29.283510,79.351000
Kaladi,10.819420,76.006400
Kalagarh Project Colony,29.477800,78.784490
Kalaigaon,26.574100,91.976050
Kalaikunda,22.339300,87.226370
Kalakkadu,8.513800,77.549440
Kalamassery,10.061400,76.326310
Kalamb,19.044370,73.955540
Kalamnuri,19.673860,77.311490
Kalanaur_Haryana,28.828230,76.395500
Kalanaur_Punjab,32.012270,75.150630
Kalanwali,29.835730,74.971700
Kalappanayakkanpatti,11.328420,78.244370
Kalappatti,11.079370,77.037090
Kalas,18.172410,74.790450
Kalavad,22.207890,70.383430
Kalavai,12.770290,79.419990
Kalavoor,9.570460,76.327560
Kalayat,29.676650,76.255610
Kalghatgi,15.183150,74.970990
Kalher,19.247240,73.015150
Kaliapani,21.051720,85.777220
Kaliawadi,20.951360,72.945800
Kalikapur,22.616620,86.288100
Kalimpong,27.034610,88.630840
Kalinagar,28.620190,80.081520
Kalinjur,12.953400,79.133730
Kaliyaganj,25.634420,88.326650
Kalka,30.839820,76.940650
Kallakkudi,10.976810,78.951260
Kallakkurichchi,11.740400,78.959000
Kallakurichi,11.733790,78.959250
Kallam,18.575060,76.021860
Kallamchavadi,12.953060,80.130830
Kalleribhagam,9.053960,76.558020
Kallettumkara,10.343910,76.268140
Kallidaikurichi,8.685910,77.465920
Kalliyassheri,11.975490,75.364530
Kalliyoor,8.431280,77.012850
Kallukuttam,8.188680,77.287810
Kallupatti,9.716670,77.866670
Kallur Tekkumuri,10.240090,76.323590
Kallur Vadakummuri,10.253170,76.328150
Kalmeshwar,21.232190,78.919880
Kalna,23.219440,88.362950
Kalol_Gujarat,23.246560,72.495080
Kalombe,16.663300,74.211570
Kalparapatti,11.584580,78.027210
Kalpatta,11.608710,76.083430
Kalpeni,10.082600,73.643160
Kalpi,26.116670,79.733330
Kalu Chak,32.657170,74.901650
Kalugumalai,9.149410,77.705690
Kalundri,18.980200,73.127080
Kalwakurti,16.663960,78.491430
Kalyan,19.243700,73.135540
Kalyandurg,14.545190,77.105520
Kalyani,22.975700,88.433700
Kalyansingapuram,19.506340,83.309170
Kamakhyanagar,20.933850,85.544890
Kamal Pur Majra Burari,28.746670,77.193480
Kamalabaria N.C.,26.768500,94.192970
Kamalapuram_Andhra_Pradesh,14.598300,78.669480
Kamalapuram_Karnataka,15.304420,76.476490
Kamalapuram_Telangana,18.268030,80.489040
Kamalganj,27.261810,79.631340
Kamalnagar,18.231020,77.179140
Kamalpur,24.195930,91.834380
Kaman,27.657910,77.269080
Kamareddi,18.320010,78.341770
Kamarhati,22.671110,88.374720
Kamaruddinnagar,28.676950,77.053720
Kamatgi,16.077860,75.813210
Kamayakkavundanpatti,9.738610,77.319990
Kambainallur,12.206570,78.317160
Kambe,19.312410,73.036380
Kamjong,24.858460,94.515490
Kammivapettai,11.753000,79.745670
Kampil,27.612680,79.276870
Kampli,15.406260,76.600130
Kampur Town,26.159550,92.658570
Kamthi,21.216150,79.197300
Kamuthi,9.407320,78.373370
Kanadukattan,10.172090,78.779350
Kanakapura,12.546540,77.420050
Kanakpur I,24.795040,92.806130
Kanakpur Part-II,24.800290,92.803600
Kanam,8.542540,78.057370
Kanapaka,18.114570,83.374310
Kanar,23.672090,76.170840
Kanayannur,9.966670,76.266670
Kanchanpur,24.035920,92.199590
Kanchipuram,12.835150,79.700060
Kanchrapara,22.959980,88.428490
Kandahar,18.873120,77.192310
Kandalloor,9.175600,76.471290
Kandamkunnu,11.869480,75.580790
Kandanissheri,10.597870,76.075830
Kandanur,10.103710,78.825370
Kandanvilai,8.206770,77.328130
Kandari,21.060760,75.809800
Kandasar,20.841610,85.142540
Kandhla,29.321040,77.271010
Kandi,23.959460,88.040180
Kandla,23.033330,70.216670
Kandra,22.851700,86.051920
Kandragadia,21.007240,85.737450
Kandri_Maharashtra,21.242970,79.239110
Kandukur,15.215420,79.903900
Kangarali-budrukh,15.905230,74.511280
Kangarali-khurd,15.895350,74.499040
Kangayam,11.005990,77.560900
Kangeyanallur,12.950810,79.150620
Kangpokpi,25.152730,93.971670
Kangra,32.091350,76.262670
Kanhan,21.228990,79.239800
Kanhangad,12.308140,75.106320
Kanheipur,20.579530,85.979760
Kanhirode,11.918420,75.464500
Kanigiri,15.405550,79.506940
Kanigiri U,15.406370,79.507020
Kanina Khas,28.330930,76.310990
Kanisail Pt I,24.855090,92.370020
Kaniyambadi,12.811810,79.134030
Kaniyarakod-Kizhakumuri,10.744090,76.433900
Kaniyur,11.092970,77.156050
Kanjari,22.612430,72.921070
Kanjhawala,28.736750,77.005160
Kanjikkovil,11.368880,77.596180
Kanjiramkulam,8.359830,77.052530
Kankauli,16.266090,73.712170
Kanke,23.434780,85.320590
Kanker,20.271930,81.491770
Kankipadu,16.435300,80.767150
Kankon,15.026980,74.046170
Kannad,20.256840,75.137860
Kannadiparamba,11.937220,75.403080
Kannamangalam_Kerala,11.075430,75.985220
Kannamangalam_Tamil_Nadu,12.752110,79.147830
Kannampalaiyam,10.995440,77.099040
Kannanendal,9.964870,78.141590
Kannankurichchi,11.696910,78.179410
Kannanur,8.279290,77.292240
Kannapalayam,13.090890,80.099700
Kannapuram,11.984340,75.304140
Kannauj,27.055240,79.918800
Kannavam,11.844500,75.662660
Kannivadi,10.379410,77.830260
Kanniyakumari,8.090080,77.538410
Kannod,22.667640,76.742860
Kannur,11.867520,75.357630
Kanodar,24.089320,72.393540
Kanor,24.434370,74.265460
Kanota,26.870970,75.948400
Kanpur,26.465230,80.349750
Kanpur Cantonment,26.459420,80.375140
Kansad,21.074660,72.878880
Kansapur,30.145460,77.266330
Kansbahal,22.216440,84.663480
Kant,27.810490,79.791850
Kantabamsuguda,18.322640,82.882590
Kantabanji,20.467090,82.920420
Kantai,26.214210,85.297490
Kantaphor,22.576590,76.559600
Kanth,29.059390,78.629510
Kantilo,20.361520,85.192120
Kanuru_Andhra_Pradesh,16.498530,80.691410
Kanwala,30.347810,76.794480
Kanwat,27.588980,75.698840
Kapadvanj,23.023020,73.071130
Kapas Herd,28.526140,77.083960
Kapasan,24.889400,74.316670
Kappiyara,8.246610,77.261710
Kapren,25.405290,76.074310
Kapuria,23.881020,78.745190
Kapurthala Town,31.380110,75.381050
Karachiya,22.378550,73.132760
Karad,17.289370,74.181830
Karadipatti,9.918110,78.023860
Karaikal,10.916670,79.833330
Karaikkudi,10.066150,78.767840
Karaippudur,11.056740,77.306130
Karaivalimadappur,11.067530,77.159340
Karakkad,10.588040,76.038840
Karala,28.735480,77.035220
Karamadai,11.240580,76.960090
Karambakkudi,10.458660,79.141010
Karamsad,22.542430,72.903920
Karamuck,10.484210,76.104450
Karanja,20.482730,77.488570
Karanjia,21.762590,85.973190
Karanpur,29.840420,73.455190
Karari,25.452410,81.426750
Karauli,26.498310,77.027550
Karawalnagar,28.727120,77.270470
Kardhan,30.317680,76.865960
Kareli,22.915330,79.063780
Karera,25.458150,78.135830
Kargahia Purab,26.788710,84.529830
Kargal,14.188300,74.812690
Kargil,34.557650,76.126220
Karhal,27.000890,78.939350
Kari,24.836790,78.866540
Kariapatti,9.675050,78.099920
Karikad,10.701180,76.067890
Karimangalam,12.308740,78.203330
Karimganj,24.869190,92.355430
Karimnagar,18.439150,79.128560
Karimpur,23.975940,88.619170
Karingal,8.236340,77.242560
Karivali,19.291700,73.038200
Kariyangala,12.935670,74.961800
Kariyannur,10.680850,76.162750
Karjan,22.046710,73.118140
Karjat,18.910700,73.323540
Karkala,13.214280,74.992340
Karle,16.977500,73.307900
Karma,24.453650,85.550830
Karma Tanr,23.918600,86.718280
Karmala,18.407700,75.193860
Karmatanr,23.822580,86.524110
Karmeta,23.207250,79.896230
Karnal,29.691970,76.984480
Karnala,18.855320,73.090240
Karnawad,22.736070,76.243870
Karo,23.785160,85.978300
Karol Bagh,28.651360,77.190720
Karrapur,23.948910,78.865840
Kartarpur,31.442680,75.498470
Karthikappally,9.256800,76.448710
Karugampattur,12.926220,79.105460
Karukkalvadi,11.671410,78.012560
Karumalur,10.132900,76.279920
Karumandi Chellipalaiyam,11.301910,77.586030
Karumattampatti,11.109330,77.182000
Karumbakkam,12.702030,80.091100
Karungappalli,9.104220,76.537010
Karunguli,12.533250,79.903900
Karuppur,11.717050,78.092410
Karur,10.957710,78.080950
Karuva,8.950030,76.598610
Karuvanthuruthy,11.172070,75.822600
Karuvellur,12.176060,75.193140
Karvad,20.356290,72.954910
Karwar,14.813610,74.129720
Kasara,19.645100,73.474340
Kasaragod,12.498380,74.989590
Kasauli,30.898560,76.965870
Kasba,25.856430,87.538360
Kasdol,21.618600,82.424890
Kasganj,27.808820,78.645790
Kashipur,29.213990,78.956930
Kasibugga,18.759270,84.416130
Kasinagar,18.857040,83.880880
Kasinayakkampatti,12.482690,78.533570
Kasipalaiyam_Tamil_Nadu,11.319840,77.709710
Kasipet,19.027010,79.438060
Kasrawad,22.127450,75.611010
Kataiya,26.568070,84.083300
Katangi_Madhya_Pradesh,23.441240,79.796210
Katangi_Maharashtra,21.484820,80.203480
Katavallur,10.716890,76.069500
Katghora,22.502470,82.542790
Kathanian,31.637280,74.757180
Katheru,17.037950,81.775970
Kathhara,23.763820,85.884680
Kathlal,22.898200,72.992820
Kathor,21.288540,72.940700
Kathua,32.369410,75.525390
Kati,17.961370,75.888950
Katihar,25.538520,87.570440
Katirail T.E.,24.908700,92.580280
Katirur,11.784910,75.530150
Katkona,23.357070,82.674860
Katol,21.273880,78.585800
Katoya,23.645580,88.132580
Katpadi,12.969510,79.145520
Katpur,21.058690,71.794570
Katra_Jammu_and_Kashmir,32.991670,74.931950
Katra_Uttar_Pradesh,27.508710,82.026360
Katras,23.797520,86.298340
Kattakampala,10.694180,76.033620
Kattanam,9.176140,76.563250
Kattatturai,8.284860,77.275510
Kattimancode,8.190500,77.352570
Kattipparutti,10.873850,76.053480
Kattivakkam,13.216670,80.316670
Kattrivedu,13.137780,80.204440
Kattumannarkoil,11.276310,79.557840
Kattupputtur,10.993850,78.219290
Kattur,10.373150,76.166780
Kauranwali,30.384450,74.063970
Kavali,14.916300,79.994490
Kavalur,15.288290,75.943300
Kavanur,12.996230,80.075140
Kavaratti,10.566880,72.642030
Kaveripak,12.908550,79.462220
Kaveripatnam,12.421860,78.218800
Kavisuryanagar,19.581480,84.760060
Kavundaneri,11.573700,77.980190
Kavundanpalaiyam,11.162470,77.262290
Kawai,24.756440,76.734850
Kawant,22.092820,74.050780
Kawardha,22.008530,81.231480
Kawlchaw ?E?,22.401770,92.952390
Kawlet,14.522300,75.774580
Kawnpur,24.047580,92.675600
Kayalpattinam,8.571430,78.119920
Kayamkulam,9.181730,76.500930
Kayattar,8.948340,77.774240
Kedia,23.794540,85.587240
Keeramangalam,10.286330,79.098860
Keerikkad,9.177220,76.485550
Keevallur,11.897030,75.530990
Keezhkulam,8.230730,77.186260
Kegaon,18.895680,72.913130
Keirao Bitra,24.711050,93.974610
Kekri,25.971320,75.149920
Kelamangalam,12.603070,77.851930
Kelhauri,23.187290,81.631020
Kelwa,25.152120,73.843320
Kempanayakkanpalaiyam,11.531020,77.301400
Kemri,28.806730,79.204800
Kenda,23.195900,86.514990
Kendraparha,20.501660,86.422270
Kenduadih,23.736020,86.374030
Kenjaru,12.962830,74.859340
Keolari,22.369740,79.906030
Keonjhargarh,21.631800,85.596860
Keran,34.653710,73.953080
Kerkandi,11.367830,76.745760
Keru,26.192470,73.044300
Kerur,16.013840,75.546310
Kesabpur,22.968330,88.262780
Kesariya,26.349920,84.870860
Keshod,21.303280,70.248610
Keshorai Patan,25.292750,75.939480
Kesinga,20.187780,83.219490
Keskal,20.083600,81.586750
Kesrisinghpur,29.947520,73.621240
Ketakipatana,19.892710,85.815820
Kevadiya,21.885600,73.702250
Khachrod,23.423220,75.281850
Khada,27.183330,83.883330
Khadkale,18.761430,73.557560
Khadki,18.563500,73.852050
Khadki Buzurg,20.667560,77.022260
Khaga,25.772150,81.103930
Khagaria,25.502200,86.467080
Khagaul,25.578980,85.045640
Khailar,25.341270,78.531330
Khair,27.941950,77.842430
Khaira Bari,26.510810,90.968870
Khaira_Delhi,28.594170,76.970110
Khaira_Maharashtra,19.786730,72.761610
Khairabad_Rajasthan,24.659600,75.930670
Khairabad_Uttar_Pradesh,27.526980,80.754610
Khairagarh_Chhattisgarh,21.418590,80.979420
Khairagarh_Uttar_Pradesh,26.943520,77.818160
Khairi,22.598300,80.392430
Khairtal,27.804260,76.638610
Khajoori Khas,28.709580,77.258700
Khajuraho Group of Monuments,24.848090,79.933510
Khalari,23.650630,85.007440
Khali Kachigam,20.383330,72.866670
Khaliapali,21.363970,83.616410
Khalilabad,26.772680,83.071790
Khallikot,19.609080,85.086090
Khamanon Kalan,30.817250,76.354780
Khamari,21.426840,80.234500
Khamaria_Madhya_Pradesh,23.225580,79.880070
Khambhaliya,22.206850,69.650310
Khambhat,22.317440,72.619160
Khambra on Nakodar Road,31.273680,75.557490
Khamgaon,20.707380,76.568270
Khamharia,20.976000,82.251160
Khammam,17.247670,80.143680
Khan Pur Dhani,28.709970,77.283010
Khan Sahib,33.932840,74.656690
Khanapur,15.639690,74.508470
Khanapuram Haveli,17.262390,80.168090
Khandbara,21.306080,74.044100
Khandela,27.604990,75.502000
Khandpara,20.264360,85.176730
Khandwa,21.824270,76.350860
Khaniadhana,25.029830,78.127090
Khanna,30.705470,76.221960
Khanpur_Gujarat,23.283520,73.681520
Khanpur_Rajasthan,24.732410,76.396010
Khanpur_Uttar_Pradesh,28.534460,78.065460
Khanr,24.180820,81.285670
Khapa,21.422430,78.981680
Khapar,21.532960,73.931170
Khapat,21.654140,69.612590
Kharach,21.454360,72.915790
Kharaghoda,23.187130,71.726640
Kharagpur_Bihar,25.124460,86.555780
Kharagpur_West_Bengal,22.339710,87.325010
Kharakvasla,18.439970,73.775450
Kharar_Punjab,30.746320,76.646890
Kharar_West_Bengal,22.722110,87.678240
Kharbav,19.296980,72.996310
Khardah,22.718610,88.378060
Khardi,19.587630,73.381950
Kharela,25.542770,79.812350
Khargapur,24.823000,79.144000
Kharghar,19.049790,73.070240
Khargone,21.822920,75.613940
Khargupur,27.376110,81.988200
Kharhial,20.288450,82.760600
Khariar Road,20.898720,82.508930
Kharijapikon,26.032850,90.667080
Kharkhari,23.777640,86.239250
Kharkhauda_Haryana,28.878700,76.910690
Kharkhauda_Uttar_Pradesh,28.836440,77.741590
Kharod,21.744200,82.578800
Kharora,21.400970,81.927570
Kharpada,18.836090,73.094150
Kharsawan,22.790930,85.831020
Kharsia,21.989530,83.104760
Kharupatia,26.518390,92.147220
Khatauli,29.278440,77.733020
Khategaon,22.595730,76.913300
Khatiguda,19.237520,82.788120
Khatima,28.921340,79.970750
Khatra,22.976170,86.854620
Khaur,32.602700,74.809180
Khawhai,23.378070,93.127970
Khawzawl,23.517710,93.188860
Khed_Maharashtra,17.718880,73.396930
Kheda,22.752180,72.685330
Khedbrahma,24.029900,73.046320
Khekra,28.865860,77.284100
Khem Karan,31.144430,74.559380
Khera Kalan,28.774450,77.117180
Khera Khurd,28.775550,77.099670
Kheralu,23.885340,72.618690
Kherdi,17.518900,73.556560
Kheri,27.903540,80.797540
Kheri Nangal,29.354360,76.977370
Kheri Sampla,28.778100,76.775600
Kherli,27.273590,76.986130
Kherliganj,24.880780,76.668210
Kherwara,23.985880,73.594930
Khetia,21.671240,74.585350
Khetri,28.000690,75.786440
Khilchian,31.552110,75.172360
Khilchipur,24.039430,76.578000
Khirkiya,22.167320,76.861370
Khliehriat,25.357760,92.366430
Khongapani,23.191200,82.162650
Khoni,19.317340,73.059730
Khonmoh,34.057860,74.949920
Khonsa,27.016670,95.566670
Khopoli,18.785620,73.345890
Khor,24.592360,74.814710
Khorajpur,28.819000,77.436510
Khordha,20.182680,85.616290
Khore,32.822600,74.511290
Khori Kalan,28.215150,76.881470
Khotran,31.201280,75.801480
Khowai,24.079640,91.599720
Khreuh,34.018860,74.999140
Khuda Alisher,30.774740,76.811760
Khudaganj,28.146070,79.714720
Khujner,23.785970,76.617730
Khuldabad,20.006710,75.192450
Khunti,23.076020,85.278180
Khurai,24.043720,78.330140
Khurja,28.253820,77.855350
Khusropur,25.481740,85.384920
Khutar,28.203070,80.270460
Kiadgira,17.252550,77.433370
Kichha,28.911540,79.520090
Kidarakulam,8.566880,76.991290
Kikana,12.382510,75.055770
Kil Bhuvanagiri,11.442160,79.647630
Kila Ambur,8.761050,77.400950
Kilakarai,9.231830,78.785450
Kilampadi,11.204030,77.842690
Kilapavoor,8.908620,77.431120
Kilattingal,8.692640,76.793320
Kilkunda,11.263210,76.654180
Killai,11.449290,79.766790
Killannur,10.599180,76.218010
Kilpuduppakkam,12.679810,79.545200
Kiltan,11.485770,73.003840
Kilvayattanankuppam,12.955490,78.986860
Kilvelur,10.767210,79.741860
Kim,21.400810,72.926820
Kinattukkadavu,10.822480,77.019620
Kinwat,19.625570,78.198700
Kiphire,25.867850,94.785720
Kirakat,25.637450,82.915960
Kirandul,18.636490,81.258270
Kiranur_Tamil_Nadu,10.569880,78.786820
Kiraoli,27.137680,77.785160
Kirari Sulemannagar,28.697360,77.064800
Kiratpur,29.506710,78.206130
Kiri Buru,22.083330,85.350000
Kirippatti,11.535730,78.489670
Kirnapur,21.625920,80.331420
Kirodimalnagar,21.926850,83.332290
Kishanganj,26.102240,87.955340
Kishangarh_Rajasthan,26.590060,74.853970
Kishanpur,25.642320,81.022700
Kishni,27.024870,79.262000
Kishtwar,33.313460,75.767260
Kismatpur,17.334110,78.392480
Kithor,28.866840,77.938610
Kiyamgei,24.744680,93.938190
Kizhake Chalakudi,10.300670,76.337630
Kizhakkumbagam,10.131510,76.444660
Kizhariyur,11.498200,75.680690
Kizhuparamba,11.252610,76.024370
Kizhuppillikkara,10.396680,76.140690
Kizhuvalam-Koonthalloor,8.662510,76.809660
Koath,25.326430,84.259830
Koch Bihar,26.325390,89.445080
Kochi,9.939880,76.260220
Kochpara,26.089020,91.531800
Kodaikanal,10.239250,77.489320
Kodala,19.624250,84.940750
Kodamthuruth,9.800620,76.301530
Kodannur,10.466470,76.184200
Kodar,16.998500,79.965600
Kodarma,24.467530,85.593970
Kodavasal,10.861630,79.479650
Kodigenahalli,13.721360,77.386290
Kodikkulam,9.649310,77.586020
Kodinar,20.793930,70.702160
Kodivalasa,13.254680,79.424870
Kodiyal,14.516650,75.789630
Kodlipet,12.800870,75.886620
Kodoli_Maharashtra,17.670230,74.034690
Kodumudi,11.077510,77.883630
Kodungallur,10.232630,76.195130
Kodur,11.015280,76.070090
Koduvayur,10.686740,76.658790
Koelwar,25.580550,84.797510
Kohima,25.674670,94.110990
Koipadi,12.593020,74.962620
Koira,21.904940,85.242080
Kokernag,33.578470,75.318100
Kokotamangalam South,9.679480,76.358890
